72567	56.075401
72643	61.857601
72670	43.816002
72723	55.706600
72734	54.116402
72738	45.975399
72782	43.889599
72786	43.704800
72799	59.243401
72852	62.057800
72897	43.889801
72922	60.035000
73062	57.435200
73460	56.877399
73462	54.301399
73492	43.807999
73495	44.031799
73497	44.604199
73534	63.195599
73560	60.817200
73565	61.187401
73685	57.619999
73691	57.520802
73703	49.867600
73710	46.265999
73744	43.161400
73765	57.428799
73766	57.558800
73851	66.271797
73879	63.121800
73885	63.522999
73911	65.896401
73968	59.042801
73972	55.261799
73979	55.950600
74032	51.959400
74058	50.818802
74077	56.967800
74079	51.617401
74098	59.306599
74164	69.188599
74165	61.514801
74170	58.546600
74177	49.054600
74208	42.626801
74214	50.135799
74301	68.653999
74330	56.052399
74334	59.101399
74336	58.025200
74338	58.687401
74339	62.272400
74341	58.015202
74344	57.477600
74369	68.550003
74383	43.351799
74391	68.745201
74415	64.691803
74417	64.655602
74420	56.558399
74425	57.002399
74429	63.592999
74494	53.778400
74497	48.587200
74519	64.672600
74530	47.870998
74543	45.636200
74544	45.331001
74562	51.343601
74570	51.281799
74576	51.870400
74615	63.036598
74642	44.213799
74693	61.415001
74698	50.246399
74704	58.988201
74721	46.647598
74738	43.622799
74746	45.173000
74797	63.411400
74937	59.775799
74942	56.502201
75003	49.488201
75067	57.969200
75076	43.926800
75162	69.810402
75179	62.022598
75210	57.397202
75218	45.642601
75307	65.725403
75384	43.067001
75415	63.623798
75417	59.776402
75419	57.229000
75453	43.310799
75478	60.614800
75485	57.754398
75495	65.426003
75543	58.737202
75546	63.895802
75608	65.085403
75652	65.727997
75657	65.848602
75671	43.844799
75679	60.154598
75766	49.639401
75787	44.025398
75835	55.032799
75837	55.145199
75844	59.686600
75845	57.118801
75846	58.967800
75880	50.951000
75949	43.886601
75971	53.617199
76030	55.990398
76064	44.195400
76193	58.565800
76294	63.844002
76425	64.410004
76431	70.410202
76497	44.626000
76499	44.762798
76539	64.686997
76589	42.963600
76655	70.046204
76672	56.312401
76694	68.598801
76705	66.816803
76783	44.111198
76794	44.752399
76818	63.686001
76844	42.997398
76848	43.107800
76850	43.037998
76872	62.653000
76911	44.685600
76920	61.747799
76936	51.378601
81867	46.30400
81916	51.70600
81953	59.76200
81978	53.77880
81983	59.45200
81985	52.27000
81990	52.37400
82001	53.36200
82004	48.78800
82005	53.16000
82012	56.55860
82013	53.67600
82196	62.1220
82218	63.1282
82257	53.1880
82258	53.1238
82259	53.5400
82281	59.6140
82296	58.3240
82311	57.4142
82312	54.2448
82313	52.8700
82314	56.8620
82390	54.8440
82393	56.6980
82409	54.3880
82460	56.9040
82495	59.6540
82499	59.2680
82500	53.5380
82502	62.2760
82504	65.2480
82551	58.4060
82553	56.6480
82554	58.0360
82555	58.0900
82556	57.4160
82569	61.8540
82577	56.8420
82578	58.5100
82589	55.6740
82590	58.5800
82629	62.4560
82652	59.8800
82654	58.1600
82657	60.2240
82669	64.8850
82674	57.0620
82687	49.6700
82698	46.6700
82752	59.4720
82753	59.6260
82754	59.3900
82756	56.7080
82758	57.7640
82775	64.7517
82780	57.0220
82797	43.8940
82807	59.1200
82810	58.8660
82811	58.9120
82813	58.4240
82817	58.1560
82819	58.1740
82820	58.9240
82821	59.8320
82822	53.3400
82851	58.0800
82852	58.0120
82853	58.2260
82858	53.0660
82861	56.1000
82862	58.2940
82867	55.7340
82893	57.0200
82896	57.5560
82905	58.1580
82932	63.3652
82938	60.7618
82941	61.4794
82955	56.9880
83137	58.8486
83143	51.2310
83144	51.4808
83146	51.4894
83153	55.7960
83154	53.8034
83165	56.1566
83168	59.5540
83169	57.3586
83171	56.4334
83177	57.7000
83179	57.4980
83180	55.8464
83183	56.4650
83185	56.6292
83186	55.7482
83187	57.8760
83188	57.6842
83191	63.7792
83209	58.7518
83210	60.1732
83216	57.6374
83227	57.5120
83230	57.4646
83231	56.9784
83233	54.3042
83238	59.2248
83240	56.5028
83241	57.1664
83244	56.7428
83245	57.1064
83250	57.7978
83276	52.8934
83295	56.0350
83305	55.5682
83308	56.5086
83312	44.8088
83313	50.3616
83314	48.6628
83317	48.3456
83330	58.7160
83331	58.8591
83333	60.9730
83335	57.3838
83340	54.7304
83341	57.4046
83346	56.9386
83352	56.5938
83356	60.9688
83359	58.4238
83360	59.3742
83362	58.3124
83363	56.9138
83366	58.2920
83367	58.1794
83370	59.3804
83400	52.2774
83403	57.6890
83404	54.6010
83411	43.7860
83413	46.2000
83417	47.6192
83423	45.5970
83432	59.4822
83433	58.8138
83434	56.8432
83435	59.9280
83436	57.6040
83438	57.9058
83444	52.6466
83480	53.6152
83497	56.6692
83504	54.9146
83514	43.4698
83518	48.7310
83519	43.8003
83533	48.7734
83544	58.0122
83545	53.9698
83557	49.9122
83564	46.5076
83566	49.7438
83568	47.5344
83570	47.8712
83571	52.8374
83572	59.3380
83575	63.7992
83601	67.3056
83611	44.9130
83615	44.9916
83618	52.3500
83619	56.5379
83620	53.5300
83633	54.7178
83635	58.2726
83681	51.6278
83698	45.1830
83730	56.3352
73856 -1.000000
73857 -1.000000
73859 -1.000000
73860 -1.000000
73862 -1.000000
73863 -1.000000
73864 -1.000000
73865 -1.000000
73866 -1.000000
73867 -1.000000
73868 -1.000000
73869 -1.000000
73874 -1.000000
73876 -1.000000
73877 -1.000000
73878 -1.000000
73882 -1.000000
73883 -1.000000
73884 -1.000000
73889 -1.000000
73890 -1.000000
73891 -1.000000
73892 -1.000000
73893 -1.000000
73894 -1.000000
73896 -1.000000
73897 -1.000000
73898 -1.000000
73899 -1.000000
73900 -1.000000
73901 -1.000000
73903 -1.000000
73904 -1.000000
73905 -1.000000
73906 -1.000000
73907 -1.000000
73908 -1.000000
73909 -1.000000
73910 -1.000000
73915 -1.000000
73916 -1.000000
73917 -1.000000
73918 -1.000000
73919 -1.000000
73920 -1.000000
73921 -1.000000
73922 -1.000000
73923 -1.000000
73924 -1.000000
73925 -1.000000
73926 -1.000000
73927 -1.000000
73928 -1.000000
73929 -1.000000
73930 -1.000000
73931 -1.000000
73935 -1.000000
73936 -1.000000
73937 -1.000000
73938 -1.000000
73939 -1.000000
73940 -1.000000
73941 -1.000000
73943 -1.000000
73944 -1.000000
73945 -1.000000
73946 -1.000000
73948 -1.000000
73949 -1.000000
73950 -1.000000
73951 -1.000000
73952 -1.000000
73953 -1.000000
73954 -1.000000
73955 -1.000000
73957 -1.000000
73958 -1.000000
73959 -1.000000
73960 -1.000000
73962 -1.000000
73964 -1.000000
73965 -1.000000
73966 -1.000000
73970 -1.000000
73974 -1.000000
73975 -1.000000
73976 -1.000000
73978 -1.000000
73981 -1.000000
73982 -1.000000
73984 -1.000000
73985 -1.000000
73986 -1.000000
73987 -1.000000
73988 -1.000000
73989 -1.000000
73991 -1.000000
73992 -1.000000
73993 -1.000000
73994 -1.000000
73995 -1.000000
73996 -1.000000
73997 -1.000000
73998 -1.000000
73999 -1.000000
74002 -1.000000
74003 -1.000000
74004 -1.000000
74005 -1.000000
74006 -1.000000
74007 -1.000000
74008 -1.000000
74009 -1.000000
74010 -1.000000
74011 -1.000000
74012 -1.000000
74013 -1.000000
74014 -1.000000
74015 -1.000000
74017 -1.000000
74018 -1.000000
74019 -1.000000
74020 -1.000000
74021 -1.000000
74022 -1.000000
74023 -1.000000
74024 -1.000000
74025 -1.000000
74026 -1.000000
74027 -1.000000
74028 -1.000000
74029 -1.000000
74030 -1.000000
74031 -1.000000
74034 -1.000000
74035 -1.000000
74036 -1.000000
74037 -1.000000
74038 -1.000000
74040 -1.000000
74041 -1.000000
74042 -1.000000
74043 -1.000000
74044 -1.000000
74045 -1.000000
74046 -1.000000
74047 -1.000000
74048 -1.000000
74049 -1.000000
74050 -1.000000
74051 -1.000000
74052 -1.000000
74053 -1.000000
74054 -1.000000
74055 -1.000000
74056 -1.000000
74057 -1.000000
74060 -1.000000
74061 -1.000000
74062 -1.000000
74063 -1.000000
74064 -1.000000
74065 -1.000000
74066 -1.000000
74067 -1.000000
74068 -1.000000
74069 -1.000000
74070 -1.000000
74071 -1.000000
74072 -1.000000
74073 -1.000000
74075 -1.000000
74081 -1.000000
74082 -1.000000
74083 -1.000000
74084 -1.000000
74085 -1.000000
74086 -1.000000
74087 -1.000000
74088 -1.000000
74089 -1.000000
74090 -1.000000
74091 -1.000000
74092 -1.000000
74093 -1.000000
74094 -1.000000
74095 -1.000000
74096 -1.000000
74097 -1.000000
74101 -1.000000
74102 -1.000000
74103 -1.000000
74104 -1.000000
74105 -1.000000
74106 -1.000000
74107 -1.000000
74110 -1.000000
74111 -1.000000
74112 -1.000000
74113 -1.000000
74114 -1.000000
74115 -1.000000
74116 -1.000000
74117 -1.000000
74119 -1.000000
74120 -1.000000
74121 -1.000000
74122 -1.000000
74123 -1.000000
74124 -1.000000
74125 -1.000000
74126 -1.000000
74127 -1.000000
74128 -1.000000
74129 -1.000000
74130 -1.000000
74131 -1.000000
74132 -1.000000
74133 -1.000000
74134 -1.000000
74135 -1.000000
74136 -1.000000
74137 -1.000000
74138 -1.000000
74139 -1.000000
74140 -1.000000
74141 -1.000000
74142 -1.000000
74143 -1.000000
74144 -1.000000
74145 -1.000000
74146 -1.000000
74147 -1.000000
74149 -1.000000
74150 -1.000000
74151 -1.000000
74152 -1.000000
74154 -1.000000
74155 -1.000000
74156 -1.000000
74157 -1.000000
74158 -1.000000
74159 -1.000000
74160 -1.000000
74161 -1.000000
74162 -1.000000
74163 -1.000000
74167 -1.000000
74168 -1.000000
74169 -1.000000
74175 -1.000000
74176 -1.000000
74179 -1.000000
74180 -1.000000
74181 -1.000000
74182 -1.000000
74183 -1.000000
74184 -1.000000
74185 -1.000000
74186 -1.000000
74187 -1.000000
74188 -1.000000
74189 -1.000000
74190 -1.000000
74191 -1.000000
74192 -1.000000
74193 -1.000000
74194 -1.000000
74195 -1.000000
74197 -1.000000
74198 -1.000000
74200 -1.000000
74201 -1.000000
74206 -1.000000
74213 -1.000000
74216 -1.000000
74217 -1.000000
74219 -1.000000
74220 -1.000000
74223 -1.000000
74224 -1.000000
74225 -1.000000
74226 -1.000000
74227 -1.000000
74228 -1.000000
74230 -1.000000
74231 -1.000000
74232 -1.000000
74233 -1.000000
74234 -1.000000
74235 -1.000000
74237 -1.000000
74238 -1.000000
74239 -1.000000
74241 -1.000000
74242 -1.000000
74243 -1.000000
74244 -1.000000
74245 -1.000000
74246 -1.000000
74247 -1.000000
74248 -1.000000
74249 -1.000000
74250 -1.000000
74251 -1.000000
74252 -1.000000
74253 -1.000000
74254 -1.000000
74255 -1.000000
74256 -1.000000
74257 -1.000000
74258 -1.000000
74259 -1.000000
74261 -1.000000
74262 -1.000000
74264 -1.000000
74265 -1.000000
74266 -1.000000
74267 -1.000000
74268 -1.000000
74269 -1.000000
74270 -1.000000
74271 -1.000000
74272 -1.000000
74273 -1.000000
74274 -1.000000
74275 -1.000000
74276 -1.000000
74277 -1.000000
74278 -1.000000
74279 -1.000000
74280 -1.000000
74281 -1.000000
74282 -1.000000
74283 -1.000000
74284 -1.000000
74285 -1.000000
74286 -1.000000
74288 -1.000000
74289 -1.000000
74297 -1.000000
74298 -1.000000
74299 -1.000000
74302 -1.000000
74303 -1.000000
74304 -1.000000
74305 -1.000000
74306 -1.000000
74307 -1.000000
74308 -1.000000
74309 -1.000000
74310 -1.000000
74311 -1.000000
74312 -1.000000
74313 -1.000000
74314 -1.000000
74315 -1.000000
74316 -1.000000
74317 -1.000000
74318 -1.000000
74319 -1.000000
74320 -1.000000
74321 -1.000000
74322 -1.000000
74323 -1.000000
74324 -1.000000
74325 -1.000000
74332 -1.000000
74333 -1.000000
74335 -1.000000
74346 -1.000000
74347 -1.000000
74348 -1.000000
74351 -1.000000
74352 -1.000000
74353 -1.000000
74354 -1.000000
74355 -1.000000
74356 -1.000000
74357 -1.000000
74358 -1.000000
74359 -1.000000
74360 -1.000000
74361 -1.000000
74362 -1.000000
74363 -1.000000
74364 -1.000000
74365 -1.000000
74366 -1.000000
74367 -1.000000
74368 -1.000000
74371 -1.000000
74373 -1.000000
74374 -1.000000
74375 -1.000000
74376 -1.000000
74378 -1.000000
74379 -1.000000
74380 -1.000000
74381 -1.000000
74384 -1.000000
74386 -1.000000
74387 -1.000000
74388 -1.000000
74389 -1.000000
74390 -1.000000
74392 -1.000000
74395 -1.000000
74396 -1.000000
74398 -1.000000
74399 -1.000000
74400 -1.000000
74401 -1.000000
74402 -1.000000
74403 -1.000000
74404 -1.000000
74405 -1.000000
74406 -1.000000
74407 -1.000000
74410 -1.000000
74411 -1.000000
74412 -1.000000
74414 -1.000000
74419 -1.000000
74422 -1.000000
74423 -1.000000
74427 -1.000000
74428 -1.000000
74431 -1.000000
74432 -1.000000
74434 -1.000000
74438 -1.000000
74439 -1.000000
74441 -1.000000
74443 -1.000000
74444 -1.000000
74445 -1.000000
74446 -1.000000
74447 -1.000000
74451 -1.000000
74453 -1.000000
74454 -1.000000
74455 -1.000000
74457 -1.000000
74458 -1.000000
74459 -1.000000
74460 -1.000000
74461 -1.000000
74462 -1.000000
74463 -1.000000
74467 -1.000000
74468 -1.000000
74469 -1.000000
74470 -1.000000
74471 -1.000000
74472 -1.000000
74473 -1.000000
74474 -1.000000
74475 -1.000000
74476 -1.000000
74477 -1.000000
74478 -1.000000
74479 -1.000000
74481 -1.000000
74483 -1.000000
74484 -1.000000
74485 -1.000000
74486 -1.000000
74487 -1.000000
74488 -1.000000
74489 -1.000000
74490 -1.000000
74491 -1.000000
74492 -1.000000
74493 -1.000000
74496 -1.000000
74502 -1.000000
74503 -1.000000
74504 -1.000000
74508 -1.000000
74509 -1.000000
74510 -1.000000
74511 -1.000000
74512 -1.000000
74513 -1.000000
74514 -1.000000
74515 -1.000000
74517 -1.000000
74521 -1.000000
74523 -1.000000
74524 -1.000000
74525 -1.000000
74526 -1.000000
74527 -1.000000
74528 -1.000000
74529 -1.000000
74532 -1.000000
74536 -1.000000
74537 -1.000000
74538 -1.000000
74539 -1.000000
74540 -1.000000
74545 -1.000000
74548 -1.000000
74549 -1.000000
74550 -1.000000
74551 -1.000000
74552 -1.000000
74553 -1.000000
74554 -1.000000
74555 -1.000000
74556 -1.000000
74557 -1.000000
74558 -1.000000
74559 -1.000000
74560 -1.000000
74561 -1.000000
74564 -1.000000
74565 -1.000000
74566 -1.000000
74567 -1.000000
74568 -1.000000
74569 -1.000000
74573 -1.000000
74574 -1.000000
74575 -1.000000
74577 -1.000000
74580 -1.000000
74581 -1.000000
74582 -1.000000
74583 -1.000000
74584 -1.000000
74585 -1.000000
74586 -1.000000
74587 -1.000000
74588 -1.000000
74589 -1.000000
74590 -1.000000
74593 -1.000000
74596 -1.000000
74597 -1.000000
74598 -1.000000
74599 -1.000000
74602 -1.000000
74603 -1.000000
74604 -1.000000
74605 -1.000000
74606 -1.000000
74607 -1.000000
74608 -1.000000
74609 -1.000000
74610 -1.000000
74611 -1.000000
74612 -1.000000
74613 -1.000000
74614 -1.000000
74617 -1.000000
74618 -1.000000
74619 -1.000000
74620 -1.000000
74621 -1.000000
74622 -1.000000
74623 -1.000000
74625 -1.000000
74626 -1.000000
74627 -1.000000
74628 -1.000000
74629 -1.000000
74630 -1.000000
74631 -1.000000
74632 -1.000000
74633 -1.000000
74634 -1.000000
74635 -1.000000
74636 -1.000000
74637 -1.000000
74638 -1.000000
74639 -1.000000
74640 -1.000000
74641 -1.000000
74643 -1.000000
74644 -1.000000
74646 -1.000000
74647 -1.000000
74648 -1.000000
74650 -1.000000
74651 -1.000000
74652 -1.000000
74657 -1.000000
74658 -1.000000
74659 -1.000000
74660 -1.000000
74661 -1.000000
74662 -1.000000
74663 -1.000000
74664 -1.000000
74665 -1.000000
74666 -1.000000
74667 -1.000000
74668 -1.000000
74669 -1.000000
74670 -1.000000
74672 -1.000000
74673 -1.000000
74674 -1.000000
74675 -1.000000
74676 -1.000000
74677 -1.000000
74678 -1.000000
74679 -1.000000
74680 -1.000000
74681 -1.000000
74682 -1.000000
74684 -1.000000
74685 -1.000000
74686 -1.000000
74687 -1.000000
74688 -1.000000
74689 -1.000000
74690 -1.000000
74691 -1.000000
74692 -1.000000
74696 -1.000000
74697 -1.000000
74699 -1.000000
74700 -1.000000
74701 -1.000000
74702 -1.000000
74703 -1.000000
74705 -1.000000
74706 -1.000000
74708 -1.000000
74709 -1.000000
74710 -1.000000
74711 -1.000000
74713 -1.000000
74715 -1.000000
74716 -1.000000
74717 -1.000000
74719 -1.000000
74720 -1.000000
74724 -1.000000
74726 -1.000000
74727 -1.000000
74728 -1.000000
74729 -1.000000
74730 -1.000000
74732 -1.000000
74733 -1.000000
74735 -1.000000
74736 -1.000000
74737 -1.000000
74739 -1.000000
74740 -1.000000
74741 -1.000000
74742 -1.000000
74743 -1.000000
74744 -1.000000
74745 -1.000000
74748 -1.000000
74749 -1.000000
74750 -1.000000
74751 -1.000000
74752 -1.000000
74753 -1.000000
74754 -1.000000
74755 -1.000000
74756 -1.000000
74757 -1.000000
74758 -1.000000
74759 -1.000000
74760 -1.000000
74761 -1.000000
74762 -1.000000
74763 -1.000000
74764 -1.000000
74765 -1.000000
74767 -1.000000
74768 -1.000000
74769 -1.000000
74770 -1.000000
74771 -1.000000
74772 -1.000000
74773 -1.000000
74774 -1.000000
74775 -1.000000
74776 -1.000000
74777 -1.000000
74778 -1.000000
74779 -1.000000
74781 -1.000000
74782 -1.000000
74783 -1.000000
74784 -1.000000
74785 -1.000000
74787 -1.000000
74788 -1.000000
74789 -1.000000
74790 -1.000000
74791 -1.000000
74792 -1.000000
74793 -1.000000
74794 -1.000000
74795 -1.000000
74798 -1.000000
74799 -1.000000
74800 -1.000000
74801 -1.000000
74802 -1.000000
74803 -1.000000
74804 -1.000000
74805 -1.000000
74807 -1.000000
74811 -1.000000
74812 -1.000000
74816 -1.000000
74819 -1.000000
74820 -1.000000
74822 -1.000000
74824 -1.000000
74827 -1.000000
74831 -1.000000
74833 -1.000000
74834 -1.000000
74836 -1.000000
74840 -1.000000
74841 -1.000000
74842 -1.000000
74845 -1.000000
74846 -1.000000
74847 -1.000000
74849 -1.000000
74850 -1.000000
74851 -1.000000
74855 -1.000000
74859 -1.000000
74870 -1.000000
74871 -1.000000
74872 -1.000000
74880 -1.000000
74881 -1.000000
74885 -1.000000
74886 -1.000000
74889 -1.000000
74891 -1.000000
74892 -1.000000
74894 -1.000000
74897 -1.000000
74898 -1.000000
74900 -1.000000
74901 -1.000000
74902 -1.000000
74903 -1.000000
74904 -1.000000
74905 -1.000000
74906 -1.000000
74907 -1.000000
74908 -1.000000
74909 -1.000000
74910 -1.000000
74911 -1.000000
74912 -1.000000
74913 -1.000000
74915 -1.000000
74916 -1.000000
74917 -1.000000
74918 -1.000000
74919 -1.000000
74920 -1.000000
74921 -1.000000
74922 -1.000000
74924 -1.000000
74925 -1.000000
74926 -1.000000
74927 -1.000000
74928 -1.000000
74929 -1.000000
74930 -1.000000
74931 -1.000000
74932 -1.000000
74933 -1.000000
74934 -1.000000
74935 -1.000000
74936 -1.000000
74939 -1.000000
74940 -1.000000
74941 -1.000000
74944 -1.000000
74945 -1.000000
74946 -1.000000
74947 -1.000000
74948 -1.000000
74949 -1.000000
74950 -1.000000
74951 -1.000000
74952 -1.000000
74956 -1.000000
74957 -1.000000
74958 -1.000000
74959 -1.000000
74960 -1.000000
74961 -1.000000
74962 -1.000000
74963 -1.000000
74964 -1.000000
74965 -1.000000
74966 -1.000000
74967 -1.000000
74968 -1.000000
74969 -1.000000
74970 -1.000000
74971 -1.000000
74972 -1.000000
74973 -1.000000
74974 -1.000000
74975 -1.000000
74976 -1.000000
74977 -1.000000
74978 -1.000000
74979 -1.000000
74980 -1.000000
74981 -1.000000
74982 -1.000000
74983 -1.000000
74984 -1.000000
74985 -1.000000
74986 -1.000000
74987 -1.000000
74988 -1.000000
74989 -1.000000
74990 -1.000000
74991 -1.000000
74992 -1.000000
74993 -1.000000
74994 -1.000000
74995 -1.000000
74997 -1.000000
74998 -1.000000
74999 -1.000000
75000 -1.000000
75001 -1.000000
75002 -1.000000
75005 -1.000000
75006 -1.000000
75008 -1.000000
75009 -1.000000
75010 -1.000000
75011 -1.000000
75012 -1.000000
75014 -1.000000
75015 -1.000000
75016 -1.000000
75017 -1.000000
75018 -1.000000
75019 -1.000000
75020 -1.000000
75021 -1.000000
75023 -1.000000
75024 -1.000000
75025 -1.000000
75026 -1.000000
75027 -1.000000
75028 -1.000000
75030 -1.000000
75032 -1.000000
75033 -1.000000
75034 -1.000000
75035 -1.000000
75036 -1.000000
75037 -1.000000
75038 -1.000000
75039 -1.000000
75040 -1.000000
75041 -1.000000
75042 -1.000000
75043 -1.000000
75044 -1.000000
75045 -1.000000
75046 -1.000000
75047 -1.000000
75048 -1.000000
75049 -1.000000
75050 -1.000000
75051 -1.000000
75052 -1.000000
75053 -1.000000
75054 -1.000000
75055 -1.000000
75057 -1.000000
75058 -1.000000
75059 -1.000000
75060 -1.000000
75064 -1.000000
75065 -1.000000
75066 -1.000000
75068 -1.000000
75069 -1.000000
75070 -1.000000
75071 -1.000000
75072 -1.000000
75073 -1.000000
75074 -1.000000
75075 -1.000000
75078 -1.000000
75079 -1.000000
75080 -1.000000
75081 -1.000000
75082 -1.000000
75083 -1.000000
75085 -1.000000
75086 -1.000000
75087 -1.000000
75088 -1.000000
75089 -1.000000
75090 -1.000000
75091 -1.000000
75092 -1.000000
75093 -1.000000
75094 -1.000000
75095 -1.000000
75096 -1.000000
75097 -1.000000
75098 -1.000000
75099 -1.000000
75100 -1.000000
75101 -1.000000
75102 -1.000000
75103 -1.000000
75104 -1.000000
75105 -1.000000
75106 -1.000000
75107 -1.000000
75108 -1.000000
75109 -1.000000
75110 -1.000000
75111 -1.000000
75112 -1.000000
75113 -1.000000
75114 -1.000000
75115 -1.000000
75117 -1.000000
75118 -1.000000
75119 -1.000000
75120 -1.000000
75121 -1.000000
75122 -1.000000
75123 -1.000000
75124 -1.000000
75125 -1.000000
75126 -1.000000
75127 -1.000000
75128 -1.000000
75129 -1.000000
75130 -1.000000
75131 -1.000000
75132 -1.000000
75133 -1.000000
75134 -1.000000
75135 -1.000000
75136 -1.000000
75137 -1.000000
75138 -1.000000
75140 -1.000000
75141 -1.000000
75142 -1.000000
75144 -1.000000
75145 -1.000000
75146 -1.000000
75147 -1.000000
75148 -1.000000
75149 -1.000000
75150 -1.000000
75151 -1.000000
75152 -1.000000
75153 -1.000000
75154 -1.000000
75155 -1.000000
75156 -1.000000
75157 -1.000000
75158 -1.000000
75159 -1.000000
75160 -1.000000
75161 -1.000000
75164 -1.000000
75165 -1.000000
75166 -1.000000
75167 -1.000000
75168 -1.000000
75170 -1.000000
75171 -1.000000
75172 -1.000000
75173 -1.000000
75174 -1.000000
75175 -1.000000
75176 -1.000000
75177 -1.000000
75178 -1.000000
75181 -1.000000
75182 -1.000000
75183 -1.000000
75184 -1.000000
75185 -1.000000
75186 -1.000000
75187 -1.000000
75188 -1.000000
75189 -1.000000
75190 -1.000000
75191 -1.000000
75193 -1.000000
75194 -1.000000
75195 -1.000000
75196 -1.000000
75200 -1.000000
75201 -1.000000
75202 -1.000000
75203 -1.000000
75204 -1.000000
75205 -1.000000
75206 -1.000000
75207 -1.000000
75208 -1.000000
75209 -1.000000
75212 -1.000000
75213 -1.000000
75215 -1.000000
75216 -1.000000
75217 -1.000000
75220 -1.000000
75221 -1.000000
75222 -1.000000
75223 -1.000000
75224 -1.000000
75225 -1.000000
75226 -1.000000
75228 -1.000000
75229 -1.000000
75230 -1.000000
75231 -1.000000
75232 -1.000000
75233 -1.000000
75234 -1.000000
75235 -1.000000
75236 -1.000000
75237 -1.000000
75238 -1.000000
75239 -1.000000
75240 -1.000000
75241 -1.000000
75242 -1.000000
75243 -1.000000
75244 -1.000000
75245 -1.000000
75246 -1.000000
75247 -1.000000
75271 -1.000000
75277 -1.000000
75278 -1.000000
75282 -1.000000
75284 -1.000000
75286 -1.000000
75287 -1.000000
75288 -1.000000
75289 -1.000000
75290 -1.000000
75291 -1.000000
75292 -1.000000
75293 -1.000000
75294 -1.000000
75295 -1.000000
75296 -1.000000
75297 -1.000000
75298 -1.000000
75300 -1.000000
75301 -1.000000
75302 -1.000000
75303 -1.000000
75304 -1.000000
75305 -1.000000
75306 -1.000000
75309 -1.000000
75310 -1.000000
75311 -1.000000
75312 -1.000000
75313 -1.000000
75314 -1.000000
75315 -1.000000
75316 -1.000000
75317 -1.000000
75318 -1.000000
75319 -1.000000
75321 -1.000000
75322 -1.000000
75323 -1.000000
75324 -1.000000
75325 -1.000000
75326 -1.000000
75327 -1.000000
75328 -1.000000
75329 -1.000000
75330 -1.000000
75333 -1.000000
75337 -1.000000
75341 -1.000000
75345 -1.000000
75346 -1.000000
75347 -1.000000
75348 -1.000000
75349 -1.000000
75350 -1.000000
75364 -1.000000
75366 -1.000000
75367 -1.000000
75368 -1.000000
75369 -1.000000
75370 -1.000000
75371 -1.000000
75372 -1.000000
75380 -1.000000
75381 -1.000000
75382 -1.000000
75383 -1.000000
